pair_name,pair_tags,win_rate,games
Annie Brand,MageMage,0.5,2.0
Annie Braum,MageSupport,0.8571428571428571,7.0
Annie Caitlyn,MageMarksman,0.6428571428571429,14.0
Annie Camille,FighterMage,0.5,12.0
Annie Cassiopeia,MageMage,0.875,8.0
Annie Cho'Gath,MageTank,0.0,2.0
Annie Darius,FighterMage,0.38461538461538464,13.0
Annie Diana,FighterMage,0.25,4.0
Annie Dr. Mundo,FighterMage,0.6666666666666666,3.0
Annie Draven,MageMarksman,0.5555555555555556,9.0
Annie Ekko,AssassinMage,0.32,25.0
Annie Elise,MageMage,0.5333333333333333,30.0
Annie Evelynn,AssassinMage,0.3333333333333333,3.0
Annie Ezreal,MageMarksman,0.5657894736842105,76.0
Annie Fiddlesticks,MageMage,0.5454545454545454,11.0
Annie Fiora,FighterMage,0.5625,16.0
Annie Fizz,AssassinMage,1.0,3.0
Annie Galio,MageTank,0.3333333333333333,3.0
Annie Gangplank,FighterMage,0.375,8.0
Annie Garen,FighterMage,0.47619047619047616,21.0
Annie Gnar,FighterMage,0.4,5.0
Annie Gragas,FighterMage,0.6,10.0
Annie Graves,MageMarksman,0.5172413793103449,29.0
Annie Hecarim,FighterMage,0.16666666666666666,6.0
Annie Heimerdinger,MageMage,0.375,8.0
Annie Illaoi,FighterMage,0.0,1.0
Annie Irelia,FighterMage,0.4444444444444444,27.0
Annie Ivern,MageSupport,0.5,2.0
Annie Janna,MageSupport,0.7,10.0
Annie Jarvan IV,MageTank,0.75,20.0
Annie Jax,FighterMage,0.5666666666666667,30.0
Annie Jayce,FighterMage,0.8181818181818182,11.0
Annie Jhin,MageMarksman,0.25,8.0
Annie Jinx,MageMarksman,0.7142857142857143,14.0
Annie Kai'Sa,MageMarksman,0.39215686274509803,51.0
Annie Kalista,MageMarksman,0.5416666666666666,24.0
Annie Karma,MageMage,0.7333333333333333,15.0
Annie Karthus,MageMage,0.6111111111111112,18.0
Annie Kassadin,AssassinMage,1.0,2.0
Annie Katarina,AssassinMage,0.5,2.0
Annie Kayle,FighterMage,0.6153846153846154,13.0
Annie Kayn,FighterMage,0.36363636363636365,11.0
Annie Kennen,MageMage,0.5714285714285714,7.0
Annie Kha'Zix,AssassinMage,0.42857142857142855,7.0
Annie Kindred,MageMarksman,0.5294117647058824,17.0
Annie Kled,FighterMage,0.4,10.0
Annie Kog'Maw,MageMarksman,0.5,4.0
Annie LeBlanc,AssassinMage,0.3333333333333333,3.0
Annie Lee Sin,FighterMage,0.4948453608247423,97.0
Annie Leona,MageTank,0.42857142857142855,28.0
Annie Lucian,MageMarksman,0.36363636363636365,44.0
Annie Lulu,MageSupport,0.9,10.0
Annie Lux,MageMage,0.4,5.0
Annie Malphite,MageTank,0.6666666666666666,6.0
Annie Malzahar,MageMage,0.0,2.0
Annie Maokai,MageTank,0.5,10.0
Annie Master Yi,AssassinMage,0.0,1.0
Annie Miss Fortune,MageMarksman,0.5454545454545454,66.0
Annie Mordekaiser,FighterMage,0.5625,16.0
Annie Morgana,MageMage,0.4166666666666667,12.0
Annie Nami,MageSupport,0.3333333333333333,6.0
Annie Nasus,FighterMage,0.0,2.0
Annie Nautilus,MageTank,0.4,30.0
Annie Neeko,MageMage,0.6666666666666666,3.0
Annie Nidalee,AssassinMage,0.3333333333333333,27.0
Annie Nocturne,AssassinMage,0.8571428571428571,7.0
Annie Nunu & Willump,MageTank,0.25,8.0
Annie Olaf,FighterMage,0.5263157894736842,19.0
Annie Orianna,MageMage,0.5,2.0
Annie Ornn,MageTank,0.47058823529411764,17.0
Annie Pantheon,FighterMage,0.2857142857142857,14.0
Annie Poppy,MageTank,0.6666666666666666,24.0
Annie Pyke,MageSupport,0.5,28.0
Annie Qiyana,AssassinMage,0.625,8.0
Annie Quinn,MageMarksman,1.0,1.0
Annie Rakan,MageSupport,0.46153846153846156,13.0
Annie Rammus,MageTank,0.3333333333333333,6.0
Annie Rek'Sai,FighterMage,0.6,45.0
Annie Renekton,FighterMage,0.34375,32.0
Annie Rengar,AssassinMage,0.5,8.0
Annie Riven,FighterMage,0.0,1.0
Annie Rumble,FighterMage,0.2222222222222222,9.0
Annie Ryze,MageMage,0.4,5.0
Annie Sejuani,MageTank,0.6363636363636364,11.0
Annie Senna,MageMarksman,0.5185185185185185,27.0
Annie Sett,FighterMage,0.4666666666666667,45.0
Annie Shaco,AssassinMage,0.5294117647058824,17.0
Annie Shen,MageTank,0.4,10.0
Annie Shyvana,FighterMage,0.3333333333333333,6.0
Annie Singed,MageTank,0.3333333333333333,3.0
Annie Sion,MageTank,1.0,3.0
Annie Sivir,MageMarksman,0.42857142857142855,7.0
Annie Sona,MageSupport,0.25,4.0
Annie Soraka,MageSupport,0.3333333333333333,9.0
Annie Swain,MageMage,0.5,2.0
Annie Sylas,MageMage,0.375,16.0
Annie Syndra,MageMage,1.0,1.0
Annie Tahm Kench,MageSupport,0.3,10.0
Annie Taliyah,MageMage,0.46153846153846156,13.0
Annie Talon,AssassinMage,0.6,5.0
Annie Taric,MageSupport,0.2777777777777778,18.0
Annie Teemo,MageMarksman,0.8,5.0
Annie Thresh,MageSupport,0.5357142857142857,56.0
Annie Tristana,MageMarksman,0.2857142857142857,7.0
Annie Trundle,FighterMage,0.5,4.0
Annie Tryndamere,FighterMage,0.25,8.0
Annie Twisted Fate,MageMage,0.3333333333333333,3.0
Annie Twitch,MageMarksman,0.75,4.0
Annie Urgot,FighterMage,1.0,3.0
Annie Varus,MageMarksman,0.5,34.0
Annie Vayne,MageMarksman,0.42857142857142855,21.0
Annie Veigar,MageMage,0.0,2.0
Annie Vel'Koz,MageMage,0.5,2.0
Annie Vi,FighterMage,0.3333333333333333,3.0
Annie Viktor,MageMage,1.0,1.0
Annie Vladimir,MageMage,0.5833333333333334,12.0
Annie Volibear,FighterMage,0.42857142857142855,7.0
Annie Warwick,FighterMage,0.5555555555555556,9.0
Annie Wukong,FighterMage,0.46153846153846156,13.0
Annie Xayah,MageMarksman,0.4444444444444444,18.0
Annie Xerath,MageMage,1.0,1.0
Annie Xin Zhao,FighterMage,0.6666666666666666,9.0
Annie Yasuo,FighterMage,0.5333333333333333,15.0
Annie Yorick,FighterMage,0.5,2.0
Annie Yuumi,MageSupport,0.45454545454545453,22.0
Annie Zac,MageTank,0.47058823529411764,17.0
Annie Zed,AssassinMage,0.75,4.0
Annie Ziggs,MageMage,0.0,2.0
Annie Zilean,MageSupport,0.36363636363636365,11.0
Annie Zoe,MageMage,0.6,5.0
Annie Zyra,MageMage,0.6666666666666666,3.0
Aphelios Pyke,MarksmanSupport,0.4847250509164969,982.0
Aphelios Sett,FighterMarksman,0.5081549439347605,1962.0
Ashe Aatrox,FighterMarksman,0.556497175141243,354.0
Ashe Ahri,MageMarksman,0.47619047619047616,63.0
Ashe Akali,AssassinMarksman,0.46236559139784944,186.0
Ashe Amumu,MarksmanTank,0.47368421052631576,19.0
Ashe Anivia,MageMarksman,0.5217391304347826,46.0
Ashe Aphelios,MarksmanMarksman,0.36363636363636365,11.0
Ashe Aurelion Sol,MageMarksman,0.46,50.0
Ashe Azir,MageMarksman,0.5283018867924528,53.0
Ashe Bard,MarksmanSupport,0.5663956639566395,369.0
Ashe Blitzcrank,MarksmanTank,0.49800796812749004,251.0
Ashe Brand,MageMarksman,0.5277777777777778,36.0
Ashe Braum,MarksmanSupport,0.5609756097560976,164.0
Ashe Caitlyn,MarksmanMarksman,0.2857142857142857,7.0
Ashe Camille,FighterMarksman,0.5542857142857143,175.0
Ashe Cassiopeia,MageMarksman,0.4807692307692308,104.0
Ashe Cho'Gath,MarksmanTank,0.34375,32.0
Ashe Corki,MarksmanMarksman,0.45454545454545453,11.0
Ashe Darius,FighterMarksman,0.4931506849315068,146.0
Ashe Diana,FighterMarksman,0.5078125,128.0
Ashe Dr. Mundo,FighterMarksman,0.36363636363636365,22.0
Ashe Draven,MarksmanMarksman,0.2,5.0
Ashe Ekko,AssassinMarksman,0.5039370078740157,508.0
Ashe Elise,MageMarksman,0.5527950310559007,483.0
Ashe Evelynn,AssassinMarksman,0.5,40.0
Ashe Ezreal,MarksmanMarksman,0.42857142857142855,28.0
Ashe Fiora,FighterMarksman,0.5449101796407185,167.0
Ashe Fizz,AssassinMarksman,0.5434782608695652,138.0
Ashe Gangplank,FighterMarksman,0.6226415094339622,106.0
Ashe Garen,FighterMarksman,0.5288461538461539,208.0
Ashe Gnar,FighterMarksman,0.5625,16.0
Ashe Gragas,FighterMarksman,0.43023255813953487,172.0
Ashe Graves,MarksmanMarksman,0.4662576687116564,163.0
Ashe Hecarim,FighterMarksman,0.6153846153846154,52.0
Ashe Heimerdinger,MageMarksman,0.46153846153846156,39.0
Ashe Illaoi,FighterMarksman,0.4782608695652174,23.0
Ashe Irelia,FighterMarksman,0.4308510638297872,376.0
Ashe Ivern,MarksmanSupport,0.4117647058823529,17.0
Ashe Janna,MarksmanSupport,0.54421768707483,147.0
Ashe Jarvan IV,MarksmanTank,0.44385026737967914,187.0
Ashe Jax,FighterMarksman,0.5422222222222223,225.0
Ashe Jayce,FighterMarksman,0.42,150.0
Ashe Jhin,MarksmanMarksman,0.5,2.0
Ashe Jinx,MarksmanMarksman,0.5,2.0
Ashe Kai'Sa,MarksmanMarksman,0.4166666666666667,12.0
Ashe Kalista,MarksmanMarksman,0.48484848484848486,33.0
Ashe Karma,MageMarksman,0.4977578475336323,223.0
Ashe Karthus,MageMarksman,0.6290909090909091,275.0
Ashe Kassadin,AssassinMarksman,0.5905511811023622,127.0
Ashe Katarina,AssassinMarksman,0.5576923076923077,156.0
Ashe Kayn,FighterMarksman,0.425531914893617,47.0
Ashe Kennen,MageMarksman,0.4594594594594595,111.0
Ashe Kha'Zix,AssassinMarksman,0.45454545454545453,55.0
Ashe Kindred,MarksmanMarksman,0.5581395348837209,86.0
Ashe Kled,FighterMarksman,0.5544554455445545,101.0
Ashe Lee Sin,FighterMarksman,0.49702734839476814,841.0
Ashe Leona,MarksmanTank,0.46938775510204084,245.0
Ashe Lissandra,MageMarksman,0.5,60.0
Ashe Lucian,MarksmanMarksman,0.5230125523012552,239.0
Ashe Lulu,MarksmanSupport,0.5070422535211268,142.0
Ashe Lux,MageMarksman,0.34615384615384615,52.0
Ashe Malphite,MarksmanTank,0.49056603773584906,53.0
Ashe Malzahar,MageMarksman,0.5625,32.0
Ashe Maokai,MarksmanTank,0.6,150.0
Ashe Mordekaiser,FighterMarksman,0.5,238.0
Ashe Morgana,MageMarksman,0.5338345864661654,133.0
Ashe Nami,MarksmanSupport,0.4714285714285714,70.0
Ashe Nasus,FighterMarksman,0.47058823529411764,17.0
Ashe Nautilus,MarksmanTank,0.5225563909774437,266.0
Ashe Neeko,MageMarksman,0.5,32.0
Ashe Nidalee,AssassinMarksman,0.5548172757475083,301.0
Ashe Nocturne,AssassinMarksman,0.6290322580645161,124.0
Ashe Orianna,MageMarksman,0.6111111111111112,90.0
Ashe Ornn,MarksmanTank,0.5303030303030303,264.0
Ashe Pantheon,FighterMarksman,0.5631399317406144,293.0
Ashe Poppy,MarksmanTank,0.4883720930232558,129.0
Ashe Pyke,MarksmanSupport,0.54,250.0
Ashe Qiyana,AssassinMarksman,0.5546218487394958,238.0
Ashe Quinn,MarksmanMarksman,0.3548387096774194,31.0
Ashe Rakan,MarksmanSupport,0.5079365079365079,63.0
Ashe Rammus,MarksmanTank,0.5526315789473685,38.0
Ashe Rek'Sai,FighterMarksman,0.5481481481481482,405.0
Ashe Renekton,FighterMarksman,0.49032258064516127,310.0
Ashe Rengar,AssassinMarksman,0.46875,64.0
Ashe Riven,FighterMarksman,0.38461538461538464,39.0
Ashe Rumble,FighterMarksman,0.4748201438848921,278.0
Ashe Sejuani,MarksmanTank,0.4430379746835443,79.0
Ashe Senna,MarksmanMarksman,0.5261780104712042,382.0
Ashe Sett,FighterMarksman,0.5140388768898488,463.0
Ashe Shaco,AssassinMarksman,0.5735294117647058,68.0
Ashe Shen,MarksmanTank,0.4375,80.0
Ashe Shyvana,FighterMarksman,0.5344827586206896,58.0
Ashe Singed,MarksmanTank,0.5094339622641509,53.0
Ashe Skarner,FighterMarksman,0.16666666666666666,6.0
Ashe Sona,MarksmanSupport,0.5,32.0
Ashe Swain,MageMarksman,0.5909090909090909,44.0
Ashe Sylas,MageMarksman,0.4669926650366748,409.0
Ashe Syndra,MageMarksman,0.43846153846153846,130.0
Ashe Tahm Kench,MarksmanSupport,0.5447761194029851,268.0
Ashe Taliyah,MageMarksman,0.5283018867924528,212.0
Ashe Talon,AssassinMarksman,0.5953757225433526,173.0
Ashe Taric,MarksmanSupport,0.5,114.0
Ashe Thresh,MarksmanSupport,0.5348837209302325,559.0
Ashe Trundle,FighterMarksman,0.40540540540540543,37.0
Ashe Tryndamere,FighterMarksman,0.5689655172413793,58.0
Ashe Twitch,MarksmanMarksman,0.5555555555555556,9.0
Ashe Udyr,FighterMarksman,0.5,6.0
Ashe Varus,MarksmanMarksman,0.3333333333333333,12.0
Ashe Vayne,MarksmanMarksman,0.5116279069767442,43.0
Ashe Veigar,MageMarksman,0.35714285714285715,14.0
Ashe Vel'Koz,MageMarksman,0.475,40.0
Ashe Vi,FighterMarksman,0.45,20.0
Ashe Viktor,MageMarksman,0.6170212765957447,47.0
Ashe Volibear,FighterMarksman,0.5084745762711864,59.0
Ashe Wukong,FighterMarksman,0.5686274509803921,102.0
Ashe Xayah,MarksmanMarksman,1.0,1.0
Ashe Xerath,MageMarksman,0.34375,32.0
Ashe Yasuo,FighterMarksman,0.4817073170731707,164.0
Ashe Yorick,FighterMarksman,0.7647058823529411,17.0
Ashe Yuumi,MarksmanSupport,0.4157303370786517,89.0
Ashe Zac,MarksmanTank,0.46496815286624205,157.0
Ashe Zed,AssassinMarksman,0.4528301886792453,106.0
Ashe Ziggs,MageMarksman,0.46153846153846156,13.0
Ashe Zilean,MarksmanSupport,0.5466666666666666,150.0
Ashe Zoe,MageMarksman,0.5493827160493827,324.0
Ashe Zyra,MageMarksman,0.3617021276595745,47.0
Aurelion Sol Aatrox,FighterMage,0.5434782608695652,138.0
Aurelion Sol Aphelios,MageMarksman,0.5737704918032787,183.0
Aurelion Sol Bard,MageSupport,0.48872180451127817,133.0
Aurelion Sol Braum,MageSupport,0.5476190476190477,42.0
Aurelion Sol Camille,FighterMage,0.4722222222222222,72.0
Aurelion Sol Ekko,AssassinMage,0.6097560975609756,82.0
Aurelion Sol Gnar,FighterMage,0.5714285714285714,7.0
Aurelion Sol Illaoi,FighterMage,0.5454545454545454,11.0
Aurelion Sol Ivern,MageSupport,0.3,10.0
Aurelion Sol Jhin,MageMarksman,0.4444444444444444,36.0
Aurelion Sol Jinx,MageMarksman,0.6176470588235294,34.0
Aurelion Sol Kai'Sa,MageMarksman,0.5032679738562091,153.0
Aurelion Sol Kalista,MageMarksman,0.5068493150684932,73.0
Aurelion Sol Kayn,FighterMage,0.48148148148148145,27.0
Aurelion Sol Kindred,MageMarksman,0.6842105263157895,38.0
Aurelion Sol Kled,FighterMage,0.6923076923076923,26.0
Aurelion Sol Lucian,MageMarksman,0.4880952380952381,168.0
Aurelion Sol Nami,MageSupport,0.6285714285714286,35.0
Aurelion Sol Neeko,MageMage,0.375,8.0
Aurelion Sol Ornn,MageTank,0.4307692307692308,65.0
Aurelion Sol Pyke,MageSupport,0.5053763440860215,93.0
Aurelion Sol Qiyana,AssassinMage,0.4,10.0
Aurelion Sol Rakan,MageSupport,0.5333333333333333,60.0
Aurelion Sol Rek'Sai,FighterMage,0.5714285714285714,182.0
Aurelion Sol Senna,MageMarksman,0.5443786982248521,169.0
Aurelion Sol Sett,FighterMage,0.5153374233128835,163.0
Aurelion Sol Sylas,MageMage,0.5238095238095238,63.0
Aurelion Sol Tahm Kench,MageSupport,0.5416666666666666,48.0
Aurelion Sol Taliyah,MageMage,0.5306122448979592,49.0
Aurelion Sol Thresh,MageSupport,0.5495495495495496,222.0
Aurelion Sol Vel'Koz,MageMage,0.6666666666666666,6.0
Aurelion Sol Vi,FighterMage,0.8333333333333334,6.0
Aurelion Sol Xayah,MageMarksman,0.46875,64.0
Aurelion Sol Yasuo,FighterMage,0.36363636363636365,33.0
Aurelion Sol Yuumi,MageSupport,0.49056603773584906,53.0
Aurelion Sol Zac,MageTank,0.3392857142857143,56.0
Aurelion Sol Zed,AssassinMage,1.0,1.0
Aurelion Sol Zoe,MageMage,1.0,1.0
Aurelion Sol Zyra,MageMage,0.2,5.0
Azir Aphelios,MageMarksman,0.4574468085106383,188.0
Azir Bard,MageSupport,0.5573770491803278,122.0
Azir Illaoi,FighterMage,0.45454545454545453,11.0
Azir Ivern,MageSupport,0.5833333333333334,12.0
Azir Kalista,MageMarksman,0.5370370370370371,108.0
Azir Neeko,MageMage,0.8571428571428571,7.0
Azir Ornn,MageTank,0.49230769230769234,65.0
Azir Pyke,MageSupport,0.3978494623655914,93.0
Azir Rakan,MageSupport,0.5294117647058824,51.0
Azir Rek'Sai,FighterMage,0.483695652173913,184.0
Azir Sett,FighterMage,0.4697674418604651,215.0
Azir Sylas,MageMage,0.4142857142857143,70.0
Azir Thresh,MageSupport,0.5560538116591929,223.0
Azir Xayah,MageMarksman,0.45,40.0
Azir Yuumi,MageSupport,0.5128205128205128,78.0
Bard Aphelios,MarksmanSupport,0.5394160583941606,1370.0
Bard Neeko,MageSupport,0.5887850467289719,107.0
Bard Ornn,SupportTank,0.5233785822021116,663.0
Bard Pyke,SupportSupport,0.47413793103448276,116.0
Bard Sett,FighterSupport,0.5787106446776612,1334.0
Bard Sylas,MageSupport,0.5295437546746448,1337.0
Bard Xayah,MarksmanSupport,0.4368932038834951,206.0
Blitzcrank Aatrox,FighterTank,0.4975609756097561,820.0
Blitzcrank Ahri,MageTank,0.5227272727272727,176.0
Blitzcrank Akali,AssassinTank,0.4943820224719101,356.0
Blitzcrank Aphelios,MarksmanTank,0.5020308692120228,1231.0
Blitzcrank Aurelion Sol,MageTank,0.4954128440366973,109.0
Blitzcrank Azir,MageTank,0.48936170212765956,94.0
Blitzcrank Bard,SupportTank,0.4,5.0
Blitzcrank Brand,MageTank,1.0,3.0
Blitzcrank Camille,FighterTank,0.5290023201856149,431.0
Blitzcrank Cassiopeia,MageTank,0.4923469387755102,392.0
Blitzcrank Darius,FighterTank,0.48514851485148514,303.0
Blitzcrank Diana,FighterTank,0.4927536231884058,276.0
Blitzcrank Draven,MarksmanTank,0.503030303030303,165.0
Blitzcrank Ekko,AssassinTank,0.49191246431969554,1051.0
Blitzcrank Elise,MageTank,0.5376128385155466,997.0
Blitzcrank Ezreal,MarksmanTank,0.4845360824742268,1164.0
Blitzcrank Fiora,FighterTank,0.5113636363636364,352.0
Blitzcrank Fizz,AssassinTank,0.49140893470790376,291.0
Blitzcrank Garen,FighterTank,0.49852507374631266,339.0
Blitzcrank Gnar,FighterTank,0.49056603773584906,53.0
Blitzcrank Gragas,FighterTank,0.48226950354609927,423.0
Blitzcrank Graves,MarksmanTank,0.5111821086261981,313.0
Blitzcrank Hecarim,FighterTank,0.4368932038834951,103.0
Blitzcrank Heimerdinger,MageTank,0.5819672131147541,122.0
Blitzcrank Illaoi,FighterTank,0.5443037974683544,79.0
Blitzcrank Ivern,SupportTank,0.5,56.0
Blitzcrank Jarvan IV,TankTank,0.48760330578512395,363.0
Blitzcrank Jayce,FighterTank,0.5186567164179104,268.0
Blitzcrank Jhin,MarksmanTank,0.5124555160142349,281.0
Blitzcrank Jinx,MarksmanTank,0.4330357142857143,224.0
Blitzcrank Kai'Sa,MarksmanTank,0.49405646359583955,1346.0
Blitzcrank Kalista,MarksmanTank,0.5185909980430529,511.0
Blitzcrank Katarina,AssassinTank,0.5614617940199336,301.0
Blitzcrank Kayn,FighterTank,0.47674418604651164,86.0
Blitzcrank Kennen,MageTank,0.4694835680751174,213.0
Blitzcrank Kha'Zix,AssassinTank,0.6170212765957447,94.0
Blitzcrank Kindred,MarksmanTank,0.545816733067729,251.0
Blitzcrank Kled,FighterTank,0.4980544747081712,257.0
Blitzcrank Kog'Maw,MarksmanTank,0.4,10.0
Blitzcrank Lee Sin,FighterTank,0.5013579576317219,1841.0
Blitzcrank Lissandra,MageTank,0.4956521739130435,115.0
Blitzcrank Lucian,MarksmanTank,0.49459876543209874,1296.0
Blitzcrank Lulu,SupportTank,0.49230769230769234,65.0
Blitzcrank Lux,MageTank,0.42857142857142855,14.0
Blitzcrank Malphite,TankTank,0.47058823529411764,102.0
Blitzcrank Malzahar,MageTank,0.4482758620689655,58.0
Blitzcrank Maokai,TankTank,0.4858490566037736,212.0
Blitzcrank Mordekaiser,FighterTank,0.47368421052631576,494.0
Blitzcrank Nasus,FighterTank,0.39473684210526316,38.0
Blitzcrank Nautilus,TankTank,0.30434782608695654,23.0
Blitzcrank Neeko,MageTank,0.5373134328358209,67.0
Blitzcrank Nidalee,AssassinTank,0.5048409405255878,723.0
Blitzcrank Nocturne,AssassinTank,0.49615384615384617,260.0
Blitzcrank Orianna,MageTank,0.43529411764705883,170.0
Blitzcrank Ornn,TankTank,0.4781783681214421,527.0
Blitzcrank Pantheon,FighterTank,0.5519765739385066,683.0
Blitzcrank Poppy,TankTank,0.48518518518518516,270.0
Blitzcrank Pyke,SupportTank,0.4805194805194805,77.0
Blitzcrank Qiyana,AssassinTank,0.5430016863406408,593.0
Blitzcrank Quinn,MarksmanTank,0.5454545454545454,88.0
Blitzcrank Rek'Sai,FighterTank,0.5,876.0
Blitzcrank Renekton,FighterTank,0.478796169630643,731.0
Blitzcrank Rengar,AssassinTank,0.5082872928176796,181.0
Blitzcrank Riven,FighterTank,0.4788732394366197,71.0
Blitzcrank Rumble,FighterTank,0.49731182795698925,372.0
Blitzcrank Sejuani,TankTank,0.4857142857142857,140.0
Blitzcrank Senna,MarksmanTank,0.45108695652173914,184.0
Blitzcrank Sett,FighterTank,0.514799154334038,946.0
Blitzcrank Shen,TankTank,0.5323741007194245,139.0
Blitzcrank Shyvana,FighterTank,0.5042735042735043,117.0
Blitzcrank Skarner,FighterTank,0.4782608695652174,23.0
Blitzcrank Sylas,MageTank,0.44956140350877194,912.0
Blitzcrank Syndra,MageTank,0.5110565110565111,407.0
Blitzcrank Tahm Kench,SupportTank,0.3333333333333333,3.0
Blitzcrank Taliyah,MageTank,0.532,500.0
Blitzcrank Talon,AssassinTank,0.5751295336787565,386.0
Blitzcrank Thresh,SupportTank,0.25,4.0
Blitzcrank Udyr,FighterTank,0.6,10.0
Blitzcrank Varus,MarksmanTank,0.5223214285714286,448.0
Blitzcrank Vayne,MarksmanTank,0.506993006993007,286.0
Blitzcrank Vel'Koz,MageTank,0.4186046511627907,43.0
Blitzcrank Vi,FighterTank,0.5106382978723404,47.0
Blitzcrank Viktor,MageTank,0.55,120.0
Blitzcrank Volibear,FighterTank,0.6282051282051282,78.0
Blitzcrank Wukong,FighterTank,0.5481927710843374,166.0
Blitzcrank Xayah,MarksmanTank,0.4697986577181208,298.0
Blitzcrank Xerath,MageTank,0.23076923076923078,13.0
Blitzcrank Yasuo,FighterTank,0.43559718969555034,427.0
Blitzcrank Yorick,FighterTank,0.6129032258064516,31.0
Blitzcrank Yuumi,SupportTank,0.14285714285714285,7.0
Blitzcrank Zac,TankTank,0.45255474452554745,274.0
Blitzcrank Zed,AssassinTank,0.46303501945525294,257.0
Blitzcrank Ziggs,MageTank,0.4342105263157895,76.0
Blitzcrank Zoe,MageTank,0.5084745762711864,649.0
Blitzcrank Zyra,MageTank,0.0,1.0
Brand Aatrox,FighterMage,0.5757575757575758,33.0
Brand Ahri,MageMage,0.6666666666666666,6.0
Brand Akali,AssassinMage,0.29411764705882354,17.0
Brand Aphelios,MageMarksman,0.32432432432432434,37.0
Brand Aurelion Sol,MageMage,0.5,4.0
Brand Azir,MageMage,0.42857142857142855,7.0
Brand Bard,MageSupport,0.6666666666666666,3.0
Brand Braum,MageSupport,0.6666666666666666,3.0
Brand Camille,FighterMage,0.5882352941176471,17.0
Brand Cassiopeia,MageMage,0.4666666666666667,15.0
Brand Darius,FighterMage,0.3888888888888889,18.0
Brand Diana,FighterMage,0.23076923076923078,13.0
Brand Draven,MageMarksman,0.3333333333333333,3.0
Brand Ekko,AssassinMage,0.4186046511627907,43.0
Brand Ezreal,MageMarksman,0.4639175257731959,97.0
Brand Fiora,FighterMage,0.5,26.0
Brand Fizz,AssassinMage,0.5,16.0
Brand Garen,FighterMage,0.5416666666666666,24.0
Brand Gnar,FighterMage,0.5,4.0
Brand Gragas,FighterMage,0.36363636363636365,11.0
Brand Graves,MageMarksman,0.5294117647058824,17.0
Brand Hecarim,FighterMage,0.6,5.0
Brand Heimerdinger,MageMage,0.6666666666666666,6.0
Brand Illaoi,FighterMage,0.6,5.0
Brand Ivern,MageSupport,1.0,1.0
Brand Jayce,FighterMage,0.5625,16.0
Brand Jhin,MageMarksman,0.6086956521739131,23.0
Brand Jinx,MageMarksman,0.625,8.0
Brand Kai'Sa,MageMarksman,0.43243243243243246,37.0
Brand Kalista,MageMarksman,0.55,20.0
Brand Kayn,FighterMage,0.5,10.0
Brand Kennen,MageMage,0.5,10.0
Brand Kha'Zix,AssassinMage,0.14285714285714285,7.0
Brand Kindred,MageMarksman,0.6428571428571429,14.0
Brand Kled,FighterMage,0.3,10.0
Brand Kog'Maw,MageMarksman,0.0,1.0
Brand Lee Sin,FighterMage,0.45454545454545453,110.0
Brand Leona,MageTank,0.5454545454545454,11.0
Brand Lissandra,MageMage,0.5,4.0
Brand Lucian,MageMarksman,0.37735849056603776,53.0
Brand Lulu,MageSupport,0.25,4.0
Brand Lux,MageMage,0.0,2.0
Brand Malzahar,MageMage,0.5,2.0
Brand Mordekaiser,FighterMage,0.42105263157894735,19.0
Brand Nami,MageSupport,0.0,1.0
